Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.popUpPage.yesButton""), 0)",,,,2023-07-17 12:02:45,2023-07-17 12:02:45,0.286s,PASSED
,,,,,,,
Test Cases/APKDEV(FMUI)/Penugasan/PenugasanTimsusOrReguler_BelumAdaKesepakatan,,,,2023-07-17 12:02:45,2023-07-17 12:03:27,41.960s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-17 12:02:46,2023-07-17 12:02:51,5.018s,PASSED
"tap(findTestObject(""android.widget.Button""), 0)",,,,2023-07-17 12:02:51,2023-07-17 12:02:52,1.217s,PASSED
"swipe(0, 1926, 0, 1472)",,,,2023-07-17 12:02:52,2023-07-17 12:02:53,1.040s,PASSED
"tap(findTestObject(""Object Repository/android.widget.Button (1)""), 0)",,,,2023-07-17 12:02:53,2023-07-17 12:02:54,1.149s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.Question1""), 0)",,,,2023-07-17 12:02:54,2023-07-17 12:02:55,1.090s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.DDL1.List1""), 0)",,,,2023-07-17 12:02:55,2023-07-17 12:02:56,0.967s,PASSED
"tap(findTestObject(""Object Repository/android.view.View""), 0)",,,,2023-07-17 12:02:56,2023-07-17 12:02:57,1.034s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.DDL1.List2""), 0)",,,,2023-07-17 12:02:57,2023-07-17 12:02:58,0.981s,PASSED
"tap(findTestObject(""Object Repository/android.view.View (1)""), 0)",,,,2023-07-17 12:02:58,2023-07-17 12:02:59,1.026s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.DDL1.List3""), 0)",,,,2023-07-17 12:02:59,2023-07-17 12:03:00,0.978s,PASSED
"tap(findTestObject(""Object Repository/android.view.View (2)""), 0)",,,,2023-07-17 12:03:00,2023-07-17 12:03:01,1.067s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.DDL1.List4""), 0)",,,,2023-07-17 12:03:01,2023-07-17 12:03:02,0.960s,PASSED
"tap(findTestObject(""Object Repository/android.view.View (3)""), 0)",,,,2023-07-17 12:03:02,2023-07-17 12:03:03,1.016s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.DDL1.List5""), 0)",,,,2023-07-17 12:03:03,2023-07-17 12:03:03,0.312s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.Question2""), 0)",,,,2023-07-17 12:03:03,2023-07-17 12:03:05,1.683s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.DDL2.List1""), 0)",,,,2023-07-17 12:03:05,2023-07-17 12:03:06,0.989s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.Question3""), 0)",,,,2023-07-17 12:03:06,2023-07-17 12:03:07,1.069s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.DDL3.List1""), 0)",,,,2023-07-17 12:03:07,2023-07-17 12:03:07,0.294s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.Question4""), 0)",,,,2023-07-17 12:03:07,2023-07-17 12:03:09,1.690s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.DDL4.List1""), 0)",,,,2023-07-17 12:03:09,2023-07-17 12:03:09,0.313s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.Question5""), 0)",,,,2023-07-17 12:03:09,2023-07-17 12:03:11,1.707s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.DDL5.List1""), 0)",,,,2023-07-17 12:03:11,2023-07-17 12:03:12,1.009s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.Question6""), 0)",,,,2023-07-17 12:03:12,2023-07-17 12:03:13,0.839s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.OKDatePicker.Question6""), 0)",,,,2023-07-17 12:03:13,2023-07-17 12:03:14,1.156s,PASSED
"swipe(0, 2113, 0, 1690)",,,,2023-07-17 12:03:14,2023-07-17 12:03:15,1.036s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.Question7(RegulerAndTimsus)""), 0)",,,,2023-07-17 12:03:15,2023-07-17 12:03:16,0.293s,PASSED
"sendKeys(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/DEL""), ""0817042023"")",,,,2023-07-17 12:03:16,2023-07-17 12:03:17,1.189s,PASSED
hideKeyboard(),,,,2023-07-17 12:03:17,2023-07-17 12:03:18,1.591s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.Question8(RegulerAndTimsus)""), 0)",,,,2023-07-17 12:03:18,2023-07-17 12:03:21,2.243s,PASSED
"sendKeys(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/DEL (1)""), ""AutomateTest 17032023"")",,,,2023-07-17 12:03:21,2023-07-17 12:03:21,0.185s,PASSED
hideKeyboard(),,,,2023-07-17 12:03:21,2023-07-17 12:03:22,1.656s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.Kirim(RegulerAndTimsus)""), 0)",,,,2023-07-17 12:03:22,2023-07-17 12:03:24,1.879s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.backToMainPage""), 0)",,,,2023-07-17 12:03:24,2023-07-17 12:03:27,2.272s,PASSED
closeApplication(),,,,2023-07-17 12:03:27,2023-07-17 12:03:27,0.588s,PASSED
